Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR021906:Protein of unknown function DUF3518	2	2.4390243902439024	0.008495498675412931	ARID1A, ARID1B	80	2	18559	231.9875	0.8456391529766059	0.2675867505093652	10.28434476907215
GOTERM_BP_DIRECT	GO:0042771~intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	3	3.6585365853658534	0.008634912418162574	USP28, TP53, BRCA2	77	31	16792	21.10431503979891	0.999140655920664	0.35674163419958227	12.490706966992215
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	7	8.536585365853659	0.009044157546045862	CDKN2A, PDS5B, EIF2AK1, TP53, PBRM1, RB1, WT1	77	396	16792	3.8549127640036733	0.9993859521084223	0.35275199533878454	13.04483883170171
GOTERM_CC_DIRECT	GO:0000790~nuclear chromatin	5	6.097560975609756	0.009046158635411205	HDAC2, TP53, ARID1A, NCOR1, TCF7L2	78	193	18224	6.0528763119436695	0.6986632026272614	0.12478065648423775	10.067784053142804
UP_KEYWORDS	Zinc	18	21.951219512195124	0.009078223193678885	ASXL2, ZC3H13, KMT2D, KDM6A, ZNF292, ZC3H18, TRIM17, TP53, ADNP, TET2, WT1, ATRX, PHF14, MAP3K1, ZNF750, ZFPM1, KDM5C, RNF111	82	2348	20581	1.9240973116715836	0.7080454046226942	0.059701451356893864	10.139927433921692
UP_KEYWORDS	Zinc-finger	15	18.29268292682927	0.009255054778051847	ASXL2, ZC3H13, KMT2D, ZNF292, ZC3H18, TRIM17, ADNP, WT1, ATRX, PHF14, MAP3K1, ZNF750, ZFPM1, KDM5C, RNF111	82	1781	20581	2.113878199422084	0.7149954405997097	0.05802242868231133	10.327745209091631
UP_KEYWORDS	Li-Fraumeni syndrome	2	2.4390243902439024	0.011761168180961009	CDKN2A, TP53	82	3	20581	167.32520325203254	0.7975310035142019	0.07002592404663	12.9512386130619
UP_SEQ_FEATURE	short sequence motif:LXXLL	2	2.4390243902439024	0.012063613409939231	ARID1A, ARID1B	82	3	20063	163.1138211382114	0.994716522385819	0.3123753777030175	15.733203712642286
UP_SEQ_FEATURE	region of interest:Interaction with AXIN1	2	2.4390243902439024	0.012063613409939231	TP53, RNF111	82	3	20063	163.1138211382114	0.994716522385819	0.3123753777030175	15.733203712642286
INTERPRO	IPR003822:Paired amphipathic helix	2	2.4390243902439024	0.012716485667056437	SIN3A, GON4L	80	3	18559	154.65833333333333	0.9393580910976956	0.32994506662122014	15.02318662548321
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	5	6.097560975609756	0.012829151830823853	CDKN2A, HDAC2, TP53, HLA-A, RB1	32	205	6879	5.243140243902439	0.6951447969834315	0.11200737031699803	13.15654859499552
UP_KEYWORDS	Biological rhythms	4	4.878048780487805	0.013229727676880515	SIN3A, HDAC2, TP53, KDM5C	82	125	20581	8.031609756097561	0.8343590384256283	0.07519371739580893	14.45576448145186
BIOCARTA	h_tcrPathway:T Cell Receptor Signaling Pathway	4	4.878048780487805	0.013261107119974374	MAP3K1, MAP2K4, NFATC4, RASA1	20	44	1625	7.386363636363637	0.632575181806432	0.632575181806432	13.073472362755423
KEGG_PATHWAY	hsa05219:Bladder cancer	3	3.6585365853658534	0.014449431282383211	CDKN2A, TP53, RB1	32	41	6879	15.729420731707316	0.7379042457365413	0.11461384611317937	14.70114448209382
KEGG_PATHWAY	hsa04919:Thyroid hormone signaling pathway	4	4.878048780487805	0.01455597858001062	SIN3A, HDAC2, TP53, NCOR1	32	115	6879	7.477173913043478	0.7404982860957745	0.10632758545832799	14.801834959344895
INTERPRO	IPR008967:p53-like transcription factor, DNA-binding	3	3.6585365853658534	0.015077211279602638	TP53, MGA, NFATC4	80	44	18559	15.817329545454545	0.9641012974594386	0.3402417280259664	17.571878117037
UP_KEYWORDS	Activator	8	9.75609756097561	0.01528498394169782	TP53, ZNF750, MED23, BCL9L, NFATC4, ZFPM1, SETD2, TCF7L2	82	661	20581	3.0376738865724513	0.874995490780653	0.08299457849502867	16.521435856847244
INTERPRO	IPR011989:Armadillo-like helical	5	6.097560975609756	0.01557283540969474	PDS5B, NF1, CTNND1, ARID1A, ARID1B	80	225	18559	5.155277777777777	0.967848144116102	0.3174507321015253	18.097937301866796
UP_SEQ_FEATURE	repeat:PAH 2	2	2.4390243902439024	0.01605278825118712	SIN3A, GON4L	82	4	20063	122.33536585365854	0.9990799374905364	0.3725374324176116	20.40737376450985
UP_SEQ_FEATURE	repeat:PAH 1	2	2.4390243902439024	0.01605278825118712	SIN3A, GON4L	82	4	20063	122.33536585365854	0.9990799374905364	0.3725374324176116	20.40737376450985
GOTERM_BP_DIRECT	GO:1904837~beta-catenin-TCF complex assembly	3	3.6585365853658534	0.016193156070413446	KMT2D, BCL9L, TCF7L2	77	43	16792	15.21473874962247	0.999998307185766	0.5220668184000957	22.211080983830744
OMIM_DISEASE	605462~Basal cell carcinoma, somatic	2	2.4390243902439024	0.01699501773569017	PTCH1, RASA1	28	3	4740	112.85714285714285	0.7089204001630484	0.7089204001630484	16.340701062169238
GOTERM_MF_DIRECT	GO:0044212~transcription regulatory region DNA binding	5	6.097560975609756	0.017008022388200428	KMT2D, TP53, NCOR1, TCF7L2, WT1	79	213	16881	5.016045640934213	0.9681913915267125	0.3182642411402685	19.36095589437873
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	4	4.878048780487805	0.017522596604682434	CDKN2A, BMPR2, TP53, WT1	77	121	16792	7.209187506708168	0.999999436916979	0.5310972718083	23.81269826425867
BIOCARTA	h_arfPathway:Tumor Suppressor Arf Inhibits Ribosomal Biogenesis	3	3.6585365853658534	0.01773141408718873	CDKN2A, TP53, RB1	20	18	1625	13.541666666666668	0.7386219418651923	0.48874853727856415	17.118768085598923
GOTERM_BP_DIRECT	GO:0006344~maintenance of chromatin silencing	2	2.4390243902439024	0.0179829188131234	HDAC2, ARID1A	77	4	16792	109.03896103896105	0.9999996154966236	0.5222012514781654	24.360038124377624
KEGG_PATHWAY	hsa04360:Axon guidance	4	4.878048780487805	0.018953727144612204	SRGAP3, ROBO2, NFATC4, RASA1	32	127	6879	6.770669291338582	0.8280376866248423	0.12665231115378384	18.86483515512386
UP_KEYWORDS	Serine/threonine-protein kinase	6	7.317073170731707	0.019433657476230416	RPS6KA3, EIF2AK1, MAP3K1, MAP2K4, BMPR2, TTK	82	393	20581	3.8318748836343324	0.929304365156258	0.1005527383031869	20.552792942854026
BIOCARTA	h_tidPathway:Chaperones modulate interferon Signaling Pathway	3	3.6585365853658534	0.01968005006025115	TP53, RB1, WT1	20	19	1625	12.828947368421051	0.7747897976535716	0.39159045300551076	18.8282098542189
UP_KEYWORDS	Chromosome	6	7.317073170731707	0.020794140897067503	ATRX, MBD6, MIS18BP1, SYCP2, SETD2, STAG2	82	400	20581	3.7648170731707316	0.9413874708323771	0.1033663826684087	21.835512002091374
INTERPRO	IPR011011:Zinc finger, FYVE/PHD-type	4	4.878048780487805	0.022315400732944912	ATRX, KMT2D, PHF14, KDM5C	80	141	18559	6.581205673758866	0.9928627397501805	0.3899672467954023	24.953955062675735
GOTERM_BP_DIRECT	GO:0032876~negative regulation of DNA endoreduplication	2	2.4390243902439024	0.022428552490924052	FBXW7, STAG2	77	5	16792	87.23116883116883	0.9999999904305752	0.5849146356905404	29.460138519539704
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	6	7.317073170731707	0.022446149666148087	SCAF4, ESRP1, RBM6, NXF1, TNRC6B, LARP4B	79	348	16881	3.684199039720646	0.989570131893772	0.36638145240932773	24.781816182469807
GOTERM_CC_DIRECT	GO:0017053~transcriptional repressor complex	3	3.6585365853658534	0.02264786249444508	SIN3A, ZFPM1, NCOR1	78	55	18224	12.744055944055944	0.9513882943331274	0.26094954965926886	23.471198614690493
GOTERM_BP_DIRECT	GO:0032880~regulation of protein localization	3	3.6585365853658534	0.02316630994504629	FBXW7, TRIM17, PTCH1	77	52	16792	12.58141858141858	0.9999999948240212	0.579889733312536	30.274733877663706
INTERPRO	IPR017441:Protein kinase, ATP binding site	6	7.317073170731707	0.023230324023701718	RPS6KA3, EIF2AK1, MAP3K1, MAP2K4, BMPR2, TTK	80	381	18559	3.6533464566929132	0.9941858681611723	0.3737159486429872	25.84238409167625
KEGG_PATHWAY	hsa05217:Basal cell carcinoma	3	3.6585365853658534	0.02431991831676031	TP53, PTCH1, TCF7L2	32	54	6879	11.942708333333334	0.8961791949775387	0.14938193964521906	23.583771422248635
INTERPRO	IPR009071:High mobility group (HMG) box domain	3	3.6585365853658534	0.024550376584646358	KMT2D, PBRM1, TCF7L2	80	57	18559	12.209868421052631	0.9956762443520475	0.36468599587139505	27.107142570374055
GOTERM_MF_DIRECT	GO:0004702~receptor signaling protein serine/threonine kinase activity	3	3.6585365853658534	0.024948220337937876	MAP3K1, MAP2K4, BMPR2	79	53	16881	12.095294960592309	0.993768916917627	0.36976027125751976	27.16149800865334
UP_SEQ_FEATURE	compositionally biased region:Poly-Gln	4	4.878048780487805	0.025308074225575437	ATRX, SCAF4, ARID1A, NCOR1	82	156	20063	6.273608505315823	0.9999844867366353	0.49948286744669046	30.34005785306073
KEGG_PATHWAY	hsa05223:Non-small cell lung cancer	3	3.6585365853658534	0.026027375487248084	CDKN2A, TP53, RB1	32	56	6879	11.516183035714285	0.9116307784572916	0.14934511185325028	25.03212416339824
GOTERM_BP_DIRECT	GO:0007050~cell cycle arrest	4	4.878048780487805	0.026106041405844042	CDKN2A, TP53, RB1, TCF7L2	77	141	16792	6.186607718522613	0.9999999995548557	0.6078853406640878	33.434095468480386
GOTERM_BP_DIRECT	GO:0010793~regulation of mRNA export from nucleus	2	2.4390243902439024	0.02685432421855836	SETD2, IWS1	77	6	16792	72.6926406926407	0.999999999761891	0.6027788882377022	34.216633696130636
GOTERM_BP_DIRECT	GO:0032091~negative regulation of protein binding	3	3.6585365853658534	0.027483159967154055	ADNP, NFATC4, ZFPM1	77	57	16792	11.477785372522215	0.9999999998593098	0.5964191397018715	34.867596512023546
UP_SEQ_FEATURE	domain:HTH La-type RNA-binding	2	2.4390243902439024	0.02792510458628948	LARP4B, LARP1	82	7	20063	69.90592334494774	0.9999951439607682	0.5131127926054402	32.93213799596937
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	7	8.536585365853659	0.02857293248597979	ZNF292, BMPR2, TP53, ZNF750, NFATC4, NCOR1, WT1	77	513	16792	2.9757221336168707	0.999999999943519	0.5965010341172746	35.981472932835146
INTERPRO	IPR006630:RNA-binding protein Lupus La	2	2.4390243902439024	0.029423739568655863	LARP4B, LARP1	80	7	18559	66.28214285714286	0.9985562348798814	0.39535601861793845	31.606230159928494
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	6	7.317073170731707	0.030014651795207275	RPS6KA3, CDKN2A, MAP3K1, TP53, CTNND1, TCF7L2	79	376	16881	3.4098437920818743	0.9978132455506992	0.39977142326215753	31.769321949930063
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	31	37.80487804878049	0.03277371766006431	BMPR2, CTNND1, TTK, ARHGAP35, TCF7L2, WT1, LARP1, FBXW7, SIN3A, CDKN2A, MAP3K1, RMND5B, NFATC4, RASA1, MAP2K4, NF1, TP53, ADNP, BRCA2, ARID1B, NXF1, LARP4B, USP28, RPS6KA3, HDAC2, EIF2AK1, BCORL1, SRGAP3, MGA, ZFPM1, RNF111	78	5222	18224	1.386991917823017	0.9877055882222869	0.3295952717679135	32.234373111634895
UP_SEQ_FEATURE	compositionally biased region:Ser-rich	6	7.317073170731707	0.03296656789716833	ASXL2, ZC3H13, ZC3H18, YTHDC2, ARID1B, RNF111	82	441	20063	3.3288534926165587	0.9999994862839733	0.5527032644722445	37.67478181334884
KEGG_PATHWAY	hsa05214:Glioma	3	3.6585365853658534	0.034287139044999734	CDKN2A, TP53, RB1	32	65	6879	9.921634615384615	0.9596338436679248	0.1817687024259157	31.69269408860529
GOTERM_BP_DIRECT	GO:1903351~cellular response to dopamine	2	2.4390243902439024	0.03564663169129829	SIN3A, HDAC2	77	8	16792	54.519480519480524	0.9999999999998527	0.6652268071102853	42.78977642850901
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	13	15.853658536585366	0.03706045685671486	ASXL2, ATRX, KMT2D, SIN3A, BCORL1, TP53, ADNP, MGA, CTNND1, PBRM1, MED23, SETD2, WT1	77	1504	16792	1.8849820392373584	0.9999999999999554	0.666419909780622	44.06667816310301
GOTERM_CC_DIRECT	GO:0044666~MLL3/4 complex	2	2.4390243902439024	0.03739846238875564	KMT2D, KDM6A	78	9	18224	51.920227920227916	0.9934695254666925	0.34247531531253617	35.922870470798316
SMART	SM00398:HMG	3	3.6585365853658534	0.03742225588695867	KMT2D, PBRM1, TCF7L2	58	54	10057	9.633141762452109	0.9489502459526911	0.7740580737284268	33.19833360502188
BIOCARTA	h_egfPathway:EGF Signaling Pathway	3	3.6585365853658534	0.038213245967109455	MAP3K1, MAP2K4, RASA1	20	27	1625	9.027777777777777	0.9461842536735747	0.5183546831656973	33.56281829063123
UP_KEYWORDS	Disease mutation	17	20.73170731707317	0.038552479419098916	KMT2D, FAM111B, NF1, BMPR2, TP53, BRCA2, MED23, RB1, WT1, ATRX, RPS6KA3, CDKN2A, XYLT2, ROBO2, PTCH1, RASA1, KDM5C	82	2550	20581	1.673252032520325	0.9950460249782653	0.17846150328360577	36.92975145633898
SMART	SM00715:LA	2	2.4390243902439024	0.039017060068526566	LARP4B, LARP1	58	7	10057	49.54187192118226	0.9551437596267408	0.6446898422462966	34.35981227516143
GOTERM_BP_DIRECT	GO:0048096~chromatin-mediated maintenance of transcription	2	2.4390243902439024	0.04001334141469298	ARID1A, ARID1B	77	9	16792	48.46176046176047	0.9999999999999963	0.6821644735026381	46.64812282248408
GOTERM_BP_DIRECT	GO:0034393~positive regulation of smooth muscle cell apoptotic process	2	2.4390243902439024	0.04001334141469298	CDKN2A, MAP2K4	77	9	16792	48.46176046176047	0.9999999999999963	0.6821644735026381	46.64812282248408
KEGG_PATHWAY	hsa05218:Melanoma	3	3.6585365853658534	0.040288499464261086	CDKN2A, TP53, RB1	32	71	6879	9.08318661971831	0.9772519423759549	0.19952151079980207	36.189787386419205
BIOCARTA	h_pdgfPathway:PDGF Signaling Pathway	3	3.6585365853658534	0.040868601379294864	MAP3K1, MAP2K4, RASA1	20	28	1625	8.705357142857142	0.9562620787365015	0.4652243457806262	35.46282043274173
GOTERM_MF_DIRECT	GO:0036459~thiol-dependent ubiquitinyl hydrolase activity	3	3.6585365853658534	0.04158713065552372	USP28, USP35, USP43	79	70	16881	9.157866184448462	0.9998040794575458	0.4814682153550115	41.306153847251515
INTERPRO	IPR018200:Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2, conserved site	3	3.6585365853658534	0.041636387853996246	USP28, USP35, USP43	80	76	18559	9.157401315789473	0.9999098139951758	0.4858600301532331	41.781033736119596
UP_KEYWORDS	Dioxygenase	3	3.6585365853658534	0.042406064926459736	KDM6A, TET2, KDM5C	82	83	20581	9.0718483690861	0.9971193717325817	0.18853946934071852	39.83054366400947
UP_KEYWORDS	GTPase activation	4	4.878048780487805	0.042790664145491486	NF1, SRGAP3, ARHGAP35, RASA1	82	197	20581	5.09619908381825	0.9972714307993193	0.18419950485504644	40.11324836397209
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	7	8.536585365853659	0.04324362135133052	RPS6KA3, CDKN2A, ADAMTSL4, MAP3K1, MAP2K4, TP53, RB1	77	567	16792	2.692320025653359	0.9999999999999998	0.698645921883952	49.344263647504945
INTERPRO	IPR008271:Serine/threonine-protein kinase, active site	5	6.097560975609756	0.04411739892496534	RPS6KA3, EIF2AK1, MAP3K1, MAP2K4, TTK	80	312	18559	3.7177483974358974	0.9999488791682278	0.48250455982474216	43.66934958758495
INTERPRO	IPR019787:Zinc finger, PHD-finger	3	3.6585365853658534	0.044647418573088356	KMT2D, PHF14, KDM5C	80	79	18559	8.809651898734177	0.9999547262743849	0.4648316889078451	44.06536376225172
GOTERM_MF_DIRECT	GO:0042975~peroxisome proliferator activated receptor binding	2	2.4390243902439024	0.04526861587407324	ASXL2, NFATC4	79	10	16881	42.73670886075949	0.9999096098717922	0.4857769971035206	44.072459693745245
GOTERM_MF_DIRECT	GO:0033558~protein deacetylase activity	2	2.4390243902439024	0.04526861587407324	SIN3A, HDAC2	79	10	16881	42.73670886075949	0.9999096098717922	0.4857769971035206	44.072459693745245
INTERPRO	IPR001394:Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2	3	3.6585365853658534	0.04566863295500267	USP28, USP35, USP43	80	80	18559	8.69953125	0.9999641800917365	0.4523817539128321	44.8211599496625
BIOCARTA	h_tnfr1Pathway:TNFR1 Signaling Pathway	3	3.6585365853658534	0.04638462313124649	MAP3K1, MAP2K4, RB1	20	30	1625	8.124999999999998	0.9716212408152045	0.4477120507988186	39.25348929014443
BIOCARTA	h_g1Pathway:Cell Cycle: G1/S Check Point 	3	3.6585365853658534	0.04638462313124649	CDKN2A, TP53, RB1	20	30	1625	8.124999999999998	0.9716212408152045	0.4477120507988186	39.25348929014443
GOTERM_BP_DIRECT	GO:0016032~viral process	5	6.097560975609756	0.04661994134173146	FBXW7, TP53, HLA-A, NXF1, RB1	77	299	16792	3.6467879946140815	1.0	0.7145257339484128	52.02577450785204
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	5	6.097560975609756	0.047093345121859365	CDKN2A, ADAMTSL4, NF1, TP53, WT1	77	300	16792	3.6346320346320344	1.0	0.706847547557492	52.39096654665235
KEGG_PATHWAY	hsa05168:Herpes simplex infection	4	4.878048780487805	0.04826354536928043	EIF2AK1, TP53, HLA-A, NXF1	32	183	6879	4.698770491803279	0.9894430900472009	0.22340160287093047	41.74963239914792
GOTERM_CC_DIRECT	GO:0005667~transcription factor complex	4	4.878048780487805	0.04837301071807656	SIN3A, MED23, NFATC4, ZFPM1	78	193	18224	4.842301049554936	0.9985624892998702	0.3955579095209525	43.95289066065996
GOTERM_BP_DIRECT	GO:0003181~atrioventricular valve morphogenesis	2	2.4390243902439024	0.04868830494662999	BMPR2, ZFPM1	77	11	16792	39.65053128689493	1.0	0.7080579743685369	53.60230657389249
GOTERM_BP_DIRECT	GO:0007507~heart development	4	4.878048780487805	0.05020760607500228	NF1, NFATC4, ZFPM1, WT1	77	183	16792	4.766730537222341	1.0	0.7086570882383529	54.729331997116745
UP_KEYWORDS	Ubl conjugation pathway	7	8.536585365853659	0.05142117090029574	USP28, FBXW7, CDKN2A, TRIM17, USP35, USP43, RNF111	82	680	20581	2.583697991391679	0.9991966353341819	0.21144784269137085	46.1462963356987
BIOCARTA	h_fasPathway:FAS signaling pathway ( CD95 )	3	3.6585365853658534	0.05216260551687744	MAP3K1, MAP2K4, RB1	20	32	1625	7.617187499999999	0.9820097209267201	0.4367260067096034	43.007113642253536
GOTERM_BP_DIRECT	GO:0090399~replicative senescence	2	2.4390243902439024	0.052996730476880756	CDKN2A, TP53	77	12	16792	36.34632034632035	1.0	0.7181597892624583	56.73198045774915
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	4	4.878048780487805	0.0534017902774449	ZC3H13, WAC, NXF1, WT1	78	201	18224	4.649572649572649	0.9992857181798233	0.40395863618750116	47.31544957608441
GOTERM_BP_DIRECT	GO:0060070~canonical Wnt signaling pathway	3	3.6585365853658534	0.05437734107256095	KDM6A, BCL9L, TCF7L2	77	83	16792	7.882334532936942	1.0	0.7175418795931523	57.69234619376575
GOTERM_CC_DIRECT	GO:0000785~chromatin	3	3.6585365853658534	0.054506770402889704	PDS5B, RB1, STAG2	78	89	18224	7.875540190146932	0.999387773843521	0.38934751979959803	48.02913019110918
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	6	7.317073170731707	0.055197579056812905	RPS6KA3, SIN3A, HDAC2, TP53, SYCP2, WT1	77	455	16792	2.8757528186099615	1.0	0.7132509791820203	58.253434956390706
INTERPRO	IPR001965:Zinc finger, PHD-type	3	3.6585365853658534	0.05523670404536907	KMT2D, PHF14, KDM5C	80	89	18559	7.819803370786516	0.9999960577899693	0.49908582698050874	51.45916808531255
INTERPRO	IPR000719:Protein kinase, catalytic domain	6	7.317073170731707	0.056603959753822465	RPS6KA3, EIF2AK1, MAP3K1, MAP2K4, BMPR2, TTK	80	487	18559	2.8581622176591375	0.9999971292409804	0.48912386240247896	52.34518803134398
GOTERM_BP_DIRECT	GO:0060413~atrial septum morphogenesis	2	2.4390243902439024	0.05728589904091911	BMPR2, ZFPM1	77	13	16792	33.55044955044955	1.0	0.7173866319161777	59.65071606732083
GOTERM_CC_DIRECT	GO:0000800~lateral element	2	2.4390243902439024	0.05757532468777193	BRCA2, SYCP2	78	14	18224	33.37728937728937	0.9996013813446061	0.3868950094059287	49.96493207570671
GOTERM_CC_DIRECT	GO:0071565~nBAF complex	2	2.4390243902439024	0.05757532468777193	ARID1A, ARID1B	78	14	18224	33.37728937728937	0.9996013813446061	0.3868950094059287	49.96493207570671
GOTERM_BP_DIRECT	GO:0001822~kidney development	3	3.6585365853658534	0.057904875623761246	ROBO2, TET2, WT1	77	86	16792	7.607369374811235	1.0	0.7120539898457003	60.05639113440466
INTERPRO	IPR023152:Ras GTPase-activating protein, conserved site	2	2.4390243902439024	0.05799236236581479	NF1, RASA1	80	14	18559	33.14107142857143	0.9999979206918582	0.4801285799860381	53.22964236921859
UP_SEQ_FEATURE	domain:Ras-GAP	2	2.4390243902439024	0.05889733269834966	NF1, RASA1	82	15	20063	32.62276422764228	0.999999999995915	0.7484706146397315	57.5213243161228
KEGG_PATHWAY	hsa05215:Prostate cancer	3	3.6585365853658534	0.059217979683707705	TP53, RB1, TCF7L2	32	88	6879	7.328480113636364	0.9963609433872488	0.2559005387378406	48.669918423736426
GOTERM_CC_DIRECT	GO:0031235~intrinsic component of the cytoplasmic side of the plasma membrane	2	2.4390243902439024	0.061560316451429176	NF1, RASA1	78	15	18224	31.15213675213675	0.9997721546867792	0.3894186493235887	52.38045562871194
UP_SEQ_FEATURE	domain:Post-SET	2	2.4390243902439024	0.06269967288606995	KMT2D, SETD2	82	16	20063	30.583841463414636	0.9999999999992893	0.7530657099293594	59.87893469349779
UP_KEYWORDS	Alternative initiation	3	3.6585365853658534	0.06333764286704813	PHF14, CTNND1, WT1	82	104	20581	7.240032833020638	0.9998542145948025	0.24794632078331524	53.564706385477955
UP_SEQ_FEATURE	cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO)	3	3.6585365853658534	0.06400623410893773	TP53, TCF7L2, WT1	82	102	20063	7.196197991391679	0.999999999999611	0.7435258083519652	60.66057980040951
UP_KEYWORDS	Host-virus interaction	5	6.097560975609756	0.06540354913175753	FBXW7, TP53, HLA-A, NXF1, RB1	82	385	20581	3.2595818815331015	0.9998917925390131	0.24825501816774231	54.75132471357978
GOTERM_BP_DIRECT	GO:0030330~DNA damage response, signal transduction by p53 class mediator	2	2.4390243902439024	0.0658068046092904	ATRX, TP53	77	15	16792	29.07705627705628	1.0	0.7497426528025926	64.9112396338523
INTERPRO	IPR003616:Post-SET domain	2	2.4390243902439024	0.06600121576418445	KMT2D, SETD2	80	16	18559	28.9984375	0.9999996794896256	0.5093696776843323	58.04311220872322
INTERPRO	IPR001936:Ras GTPase-activating protein	2	2.4390243902439024	0.06600121576418445	NF1, RASA1	80	16	18559	28.9984375	0.9999996794896256	0.5093696776843323	58.04311220872322
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	4	4.878048780487805	0.06828175643592443	USP28, FBXW7, TP53, WAC	77	208	16792	4.193806193806194	1.0	0.7544234336852796	66.31450455602604
UP_KEYWORDS	Kinase	7	8.536585365853659	0.069512706472238	RPS6KA3, CDKN2A, EIF2AK1, MAP3K1, MAP2K4, BMPR2, TTK	82	735	20581	2.390360046457608	0.9999403087969394	0.2552726855748223	57.02949688877326
GOTERM_BP_DIRECT	GO:0006978~DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	2	2.4390243902439024	0.07003871036181186	TP53, BRCA2	77	16	16792	27.259740259740262	1.0	0.7551956288522639	67.278635619017
SMART	SM00508:PostSET	2	2.4390243902439024	0.07126688073639884	KMT2D, SETD2	58	13	10057	26.676392572944298	0.9968703715646212	0.7634771002529569	54.25363839520938
GOTERM_CC_DIRECT	GO:0005694~chromosome	3	3.6585365853658534	0.07282416525468141	PDS5B, SETD2, STAG2	78	105	18224	6.675457875457876	0.9999537195340675	0.4256339487663725	58.64316749504077
GOTERM_CC_DIRECT	GO:0032839~dendrite cytoplasm	2	2.4390243902439024	0.07341577109633692	GRIK2, MAP2K4	78	18	18224	25.960113960113958	0.9999574590366612	0.4112414495399175	58.950264284661635
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	3	3.6585365853658534	0.07405417338422356	CDKN2A, NF1, RB1	77	99	16792	6.6084218811491535	1.0	0.7669456400995317	69.3861146683162
GOTERM_BP_DIRECT	GO:0016579~protein deubiquitination	3	3.6585365853658534	0.07405417338422356	USP28, USP35, USP43	77	99	16792	6.6084218811491535	1.0	0.7669456400995317	69.3861146683162
GOTERM_BP_DIRECT	GO:0051301~cell division	5	6.097560975609756	0.074161625365392	PDS5B, RB1, MIS18BP1, SYCP2, STAG2	77	350	16792	3.115398886827458	1.0	0.7596186404232959	69.44072601919926
BIOCARTA	h_fcer1Pathway:Fc Epsilon Receptor I Signaling in Mast Cells	3	3.6585365853658534	0.0742538764536433	MAP3K1, MAP2K4, NFATC4	20	39	1625	6.25	0.9969317364374369	0.5148661450453038	55.50296279106848
UP_SEQ_FEATURE	binding site:ATP	6	7.317073170731707	0.07514104803546953	RPS6KA3, EIF2AK1, MAP3K1, MAP2K4, BMPR2, TTK	82	558	20063	2.6308680828743767	0.9999999999999978	0.784301923834474	66.770634801284
INTERPRO	IPR011009:Protein kinase-like domain	6	7.317073170731707	0.07588088263059595	RPS6KA3, EIF2AK1, MAP3K1, MAP2K4, BMPR2, TTK	80	531	18559	2.621327683615819	0.9999999687807787	0.5441338274550098	63.351391236299094
SMART	SM00323:RasGAP	2	2.4390243902439024	0.07653746892798508	NF1, RASA1	58	14	10057	24.77093596059113	0.9979922771847242	0.7112375281071716	56.92632931836354
GOTERM_BP_DIRECT	GO:0048169~regulation of long-term neuronal synaptic plasticity	2	2.4390243902439024	0.07844584693689234	GRIK2, NF1	77	18	16792	24.230880230880235	1.0	0.7718493080031122	71.54538434726949
GOTERM_BP_DIRECT	GO:0031668~cellular response to extracellular stimulus	2	2.4390243902439024	0.07844584693689234	ADNP, ARHGAP35	77	18	16792	24.230880230880235	1.0	0.7718493080031122	71.54538434726949
GOTERM_BP_DIRECT	GO:0007062~sister chromatid cohesion	3	3.6585365853658534	0.07928373949346901	FBXW7, PDS5B, STAG2	77	103	16792	6.3517841381919045	1.0	0.7681629362114921	71.94082417920944
GOTERM_MF_DIRECT	GO:0002020~protease binding	3	3.6585365853658534	0.07943603580460952	ADAMTSL4, TP53, BRCA2	79	101	16881	6.347035969419727	0.9999999404546261	0.6701449011473992	64.59327293739143
UP_SEQ_FEATURE	short sequence motif:LXXLL motif 2	2	2.4390243902439024	0.08148496076029568	ASXL2, KMT2D	82	21	20063	23.301974448315914	0.9999999999999999	0.7973885970486405	69.8448635981179
UP_SEQ_FEATURE	short sequence motif:LXXLL motif 1	2	2.4390243902439024	0.08148496076029568	ASXL2, KMT2D	82	21	20063	23.301974448315914	0.9999999999999999	0.7973885970486405	69.8448635981179
